numero,numeroCamara,titulo,estado,origen,acumulados,legislatura,url,fechaDePresentacion,autores,ponentesPrimerDebate
039/22PAL,214/22,"POR MEDIO DEL CUAL SE INTERPRETA EL PARÁGRAFO 2° DEL ARTÍCULO TRANSITORIO 5° DEL ACTO LEGISLATIVO 02 DE 2021","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","CAMARA DE REPRESENTANTES",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/39-por-medio-del-cual-se-interpreta-el-paragrafo-2-del-articulo-transitorio-5-del-acto-legislativo-02-de-2021,2022-09-28,"[""H.R.Jorge Alejandro Ocampo Giraldo"",""H.R.Eduard Giovanny Sarmiento Hidalgo"",""H.R.Carlos Felipe Quintero Ovalle"",""H.R.Álvaro Leonel Rueda caballero"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Heraclito Landinez Suárez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Alirio Uribe Muñoz"",""H.R.Pedro José Súarez Vacca"",""H.R.Luz María Múnera Medina"",""H.R.Marelen Castillo Torres"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Pedro Baracutao García Ospina"",""H.R.Juan Carlos Wills Ospina"",""H.R.Luis Eduardo Díaz Mateus"",""H.R.Yulieth Andrea Sánchez Carreño"",""H.R.Erick Adrián Velasco Burbano"",""H.R.Camilo Esteban Ávila Morales"",""H.R.Víctor Manuel Salcedo Guerrero"",""H.R.Héctor Mauricio Cuéllar Pinzón"",""H.R.Carlos Alberto Cuenca Chaux"",""H.R.Wadith Alberto Manzur Imbett"",""H.R.Julián Peinado Ramírez"",""H.R.Jezmi Lizeth Barraza Arraut"",""H.R.María Eugenia Lopera Monsalve"",""H.R.Juan Diego Muñoz Cabrera"",""H.R.Piedad Correal Rubiano""]","[""H.S. ALEJANDRO CARLOS CHACON CAMARGO""]"
037/22PAL,117/22,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 356 Y 357 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","CAMARA DE REPRESENTANTES",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/37-por-medio-del-cual-se-modifican-los-articulos-356-y-357-de-la-constitucion-politica-de-colombia,2022-08-05,"[""H.S.Angélica lisbeth lozano correa"",""H.S.Edwing Fabián Díaz Plata"",""H.S.Iván Leonidas Name Vásquez"",""H.S.Andrea Padilla Villarraga H.R.Olga Lucia Velásquez Nieto"",""H.R.Elkin Rodolfo Ospina Ospina"",""H.R.Luvi Katherine Miranda Peña"",""H.R.Juan Diego Muñoz Cabrera"",""H.R.Carolina Giraldo Botero"",""H.R.Catherine Juvinao Clavijo"",""H.R.Duvalier Sánchez Arango"",""H.R.Daniel Carvalho Mejía"",""H.R.Jaime Raúl Salamanca Torres"",""H.R.Juan Camilo Londoño Barrera"",""H.R.Julia Miranda Londoño"",""H.R.Juan Sebastián Gómez Gonzáles"",""H.R.Cristian Danilo Avendaño Fino""]","[""H.S: Ariel Avila Martinez""]"
038/22PAL,120/22,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 67, 68, 69 Y 189 DE LA CONSTITUCIÓN POLÍTICA, Y SE CREA LA SUPERINTENDENCIA DE EDUCACIÓN","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","CAMARA DE REPRESENTANTES",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/38-por-medio-del-cual-se-modifican-los-articulos-67-68-69-y-189-de-la-constitucion-politica-y-se-crea-la-superintendencia-de-educacion,2022-08-09,"[""Honorables Senadores:"",""H.S.Alejandro Alberto Vega Pérez"",""H.S.Norma Hurtado Sánchez"",""H.S.Juan Felipe Lemos Uribe"",""Honorables Representantes:"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Teresa De Jesús Enríquez Rosero"",""H.R.Alexander Guarín Silva"",""H.R.Diego Fernando Caicedo Navas"",""H.R.Milene Jarava Díaz"",""H.R.Ana Paola García Soto"",""H.R.Hernando Guida Ponce"",""H.R.Julián Peinado Ramírez"",""H.R.Dolcey Oscar Torres Romero"",""H.R.Jorge Méndez Hernández"",""H.R.Oscar Hernán Sánchez León"",""H.R.Wilmer Ramiro Carrillo Mendoza"",""H.R.Ana Rogelia Monsalve Álvarez"",""H.R.Julián David López Tenorio"",""H.R.Camilo Esteban Ávila Morales"",""H.R.Luis David Súarez Chadid"",""H.R.Marelen Castillo Torres"",""H.R.José Eliécer Salazar López"",""H.R.Víctor Manuel Salcedo Guerrero"",""H.R.Hernando González"",""H.R.Luis Alberto Albán Urbano"",""H.R.Jairo Humberto Cristo Correa""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
040/22PAL,156/22,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 171 Y 262 DE LA CONSTITUCIÓN POLÍTICA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","CAMARA DE REPRESENTANTES",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/40-por-medio-del-cual-se-modifican-los-articulos-171-y-262-de-la-constitucion-politica,2022-08-24,"[""Honorables Senadores:"",""Didier Lobo Chinchilla"",""Edgar Díaz Contreras"",""Jorge Enrique Benedetti Martelo"",""Jose Luis Pérez Oyuela"",""Alejandro Alberto Vega Pérez"",""Honorables Representantes:"",""Jorge Méndez Hernández"",""Carlos Alberto Cuenca Chaux"",""Hernando González"",""Jaime Rodríguez Contreras"",""Lina María Garrido Martín"",""Modesto Enrique Aguilera Vides"",""Betsy Judith Pérez Arango"",""Javier Alexander Sánchez Reyes"",""Álvaro Mauricio Londoño Lugo"",""Hugo Alfonso Archila Suárez"",""Germán Rogelio Rozo Anís"",""Alexander Guarín Silva"",""Astrid Sánchez Montes De Oca""]",[]
033/22PAL,002/22,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 49 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE REGULARIZA CANNABIS DE USO ADULTO","ARCHIVADO,  Negada ponencia 20 de junio 2023","CAMARA DE REPRESENTANTES",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/33-por-medio-del-cual-se-modifica-el-articulo-49-de-la-constitucion-politica-de-colombia-y-se-regulariza-cannabis-de-uso-adulto,2022-07-21,"[""H.S.ALEJANDRO ALBERTO VEGA PÉREZ"",""H.S.ALEJANDRO CARLOS CHACÓN CAMARGO"",""H.S.MARÍA JOSÉ PIZARRO RODRÍGUEZ"",""H.S.INTI RAÚL ASPRILLA REYES"",""H.S.OMAR DE JESÚS RESTREPO CORREA"",""H.S.WILSON ARIAS CASTILLO"",""H.S.ROY LEONARDO BARRERAS MONTEALEGRE"",""H.S.IVÁN CEPEDA CASTRO"",""H.S.YULY ESMERALDA HERNÁNDEZ SILVA H.R.JUAN CARLOS LOZADA VARGAS"",""H.R.JULIÁN DAVID LÓPEZ TENORIO"",""H.R.JAIME RODRÍGUEZ CONTRERAS"",""H.R.JORGE ELIÉCER TAMAYO MARULANDA"",""H.R.ANDRÉS DAVID CALLE AGUAS"",""H.R.MARÍA DEL MAR PIZARRO GARCÍA"",""H.R.JENNIFER DALLEY PEDRAZA SANDOVAL"",""H.R.MARÍA FERNANDA CARRASCAL ROJAS"",""H.R.GABRIEL BECERRA YAÑEZ"",""H.R.LUIS ALBERTO ALBÁN URBANO"",""H.R.DAVID RICARDO RACERO MAYORCA"",""H.R.ALFREDO MONDRAGÓN GARZÓN"",""H.R.CARLOS ALBERTO CARREÑO MARIN"",""H.R.SANTIAGO OSORIO MARÍN"",""H.R.MARTHA LISBETH ALFONSO JURADO"",""H.R.JEZMI LIZETH BARRAZA ARRAUT"",""H.R.LUVI KATHERINE MIRANDA PEÑA"",""H.R.DOLCEY OSCAR TORRES ROMERO"",""H.R.CATHERINE JUVINAO CLAVIJO"",""H.R.DANIEL CARVALHO MEJÍA"",""H.R.GERMÁN ROGELIO ROZO ANÍS"",""H.R.GILMA DÍAZ ARIAS"",""H.R.MÓNICA KARINA BOCANEGRA PANTOJA""]","[""H.S. MARIA JOSE PIZARRO RODRIGUEZ""]"
032/22PAL,023/18,"POR EL CUAL SE INCLUYE EL ARTÍCULO 27 A Y SE MODIFICAN LOS ARTÍCULOS 45 Y 67 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/32-por-el-cual-se-incluye-el-articulo-27-a-y-se-modifican-los-articulos-45-y-67-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-09-28,"[""H.S: SANDRA YANETH JAIMES CRUZ"",""CLARA EUbENIA LOPEZ OBREGÓN"",""PEDRO HERNANDO FLOREZ PORRAS"",""WILSON ARIAS CASTILLO"",""SANDRA RAMIREZ LOBO SILVA"",""MARÍA JOSE PIZARRO  RODRÍGUEZ"",""H.R: ALIRIO ORIBE MUÑOZ"",""LUIS EDUARDO DÍAZ MATEUS"",""HERÁCLITO LANDINEZ SUAREZ"",""ALFREDO MONDRAGON"",""EDUARD SARMIENTO HIDALGO"",""GABRIEL BECERRA ÑAÑEZ"",""ROBERT DAZA GUEVARA.""]","[""H.S. ALEXANDER LÓPEZ MAYA""]"
034/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 328 Y 356 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE OTORGA LA CATEGORÍA DE DISTRITO ESPECIAL TURÍSTICO, ECONÓMICO Y CULTURAL AL MUNICIPIO DE GIRARDOT EN EL DEPARTAMENTO DE CUNDINAMARCA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/34-por-medio-del-cual-se-modifican-los-articulos-328-y-356-de-la-constitucion-politica-de-colombia-y-se-otorga-la-categoria-de-distrito-especial-turistico-economico-y-cultural-al-municipio-de-girardot-en-el-departamento-de-cundinamarca,2022-10-24,"[""Honorables Senadores GUSTAVO BOLIVAR MORENO"",""ROBERT DAZA GUEVARA"",""ALEXANDER LOPEZ MAYA"",""OMAR RESTREPO CORREA"",""AIDA AVELLO ESQUIVEL"",""CLARA LOPEZ OBREGON"",""SANDRA RAMIREZ LOBO SILVA"",""IVAN CEPEDA"",""CASTRO"",""JAEL QUIROGA"",""ESMERLDA HERNANDEZ SILVA""]","[""H.S. ALEXANDER LOPEZ MAYA""]"
029/22PAL,,"POR MEDIO DEL CUAL SE MODIFICA EL NUMERAL 13 DEL ARTÍCULO 305 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES. ","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/29-por-medio-del-cual-se-modifica-el-numeral-13-del-articulo-305-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-09-20,"[""Honorables Senadores ANTONIO JOSÉ CORREA JIMÉNEZ"",""BERNER LEÓN ZAMBRANO ERASO"",""JUAN FELIPE LEMOS URIBE"",""HONORIO MIGUEL HENRÍQUEZ PINEDO"",""JOHN MOISES BESAILE FAYAD"",""HUMBERTO DE LA CALLE LOMBANA"",""y los Honorables Representantes DIEGO FERNANDO CAICEDO NAVAS"",""ALEXANDER GUARIN SILVA"",""MILENE JARAVA DÍAZ"",""JUAN LORETO GÓMEZ"",""SARAY ELENA ROBAYO BECHARA y otras firmas ilegibles.""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
030/22PAL,072/18,"POR MEDIO DEL CUAL SE APRUEBA EL VOTO DE LA FUERZA PÚBLICA Y SE MODIFICA EL ARTÍCULO 219, EN SU INCISO 2° DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA","ARCHIVADO,","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/30-por-medio-del-cual-se-aprueba-el-voto-de-la-fuerza-publica-y-se-modifica-el-articulo-219-en-su-inciso-2-de-la-constitucion-politica-de-colombia,2022-09-22,"[""Honorables Senadores GERMÁN BLANCO ÁLVAREZ"",""JOSE VICENTE CARREÑO CASTRO"",""OSCAR BARRETO QUIROGA"",""ALEJANDRO CARLOS CHACÓN CAMARGO"",""JUAN CARLOS GARCÍA GÓMEZ"",""Honorables Representantes LUIS EDUARDO DÍAZ MATEUS"",""ARMANDO ZABARAIN D’ARCE"",""JUAN CARLOS WILLS OSPINA"",""RUTH AMELIA CAYCEDO ROSERO"",""ASTRID SÁNCHEZ MONTES DE OCA"",""DELCY ESPERANZA ISAZA  BUENAVENTURA.""]",[]
027/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 108, 109 Y 176 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/27-por-medio-del-cual-se-modifican-los-articulos-108-109-y-176-de-la-constitucion-politica-de-colombia,2022-09-14,"[""Honorables Senadores ANA PAOLA AGUDELO GARCÍA"",""MANUEL VIRGUEZ PIRAQUIVE"",""CARLOS EDUARDO GUEVARA VILLABÓN"",""MARTHA PERALTA EPIEYÚ"",""BERENICE BEDOYA PÉREZ"",""LORENA RIOS CUELLAR"",""RODOLFO HERNÁNDEZ"",""POLIVIO LEANDRO ROSALES."",""Honorables Representantes IRMA LUZ HERRERA RODRÍGUEZ"",""WILDER ESCOBAR ORTIZ y otras firmas ilegibles.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
021/22PAL,267/18,"POR MEDIO DEL CUAL SE ESTABLECE EL SERVICIO PÚBLICO AD HONOREM DE LOS MIEMBROS DEL CONGRESO DE LA REPÚBLICA, SE MODIFICAN LOS ARTÍCULOS 150, 180, 187 DE LA CONSTITUCIÓN POLÍTICA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/21-por-medio-del-cual-se-establece-el-servicio-publico-ad-honorem-de-los-miembros-del-congreso-de-la-republica-se-modifican-los-articulos-150-180-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-08-23,"[""H.S: MAURICIO  GOMEZ AMIN"",""PALOMA VALENCIA LASERNA"",""PAOLA HOLGUIN MORENO"",""CARLOS ABRAHAM JIMENEZ LOPEZ"",""ESTEBAN QUINTERO CARDONA"",""DAVID LUNA SANCHEZ"",""JUAN FELIPE LEMUS URIBE"",""JAIME ENRIQUE DURAN BARRERAS"",""MIGUEL URIBE TURBAY"",""ENRIQUE CABRALES BAQUERO"",""MIGUEL ANGEL PINTO HERNANDEZ"",""ANTONIO ZABARAIN GUEVARA"",""SIGUEN FIRMAS ILEGIBLES.""]","[""H.S. ALEJANDRO CHACON CAMARGO.""]"
023/22PAL,,"POR EL CUAL SE MODIFICAN ALGUNOS ARTICULOS DE LA CONSTITUCION POLITICA, SE ADOPTA UNA REFORMA POLITICA Y SE CREA EL SISTEMA MIXTO ELECTORAL PARA CAMARA DE REPRESENTANTES, ASAMBLEAS DEPARTAMENTALES Y CONCEJOS MUNICIPALES Y SE DICTAN OTRAS DISPOSICIONES"".","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/23-por-el-cual-se-modifican-algunos-articulos-de-la-constitucion-politica-se-adopta-una-reforma-politica-y-se-crea-el-sistema-mixto-electoral-para-camara-de-representantes-asambleas-departamentales-y-concejos-municipales-y-se-dictan-otras-disposiciones,2018-09-26,"[""H.S: ANGELICA LOZANO CORREA."",""H.S: HUMBERTO DE LA CALLE LOMBANA."",""H.S: ARIEL AVILA."",""H.S: JAIRO CASTELLANOS."",""H.S: JONATHAN PULIDO HERNANDEZ."",""H.R: KATHERINE MIRANDA."",""H.R: WILDER IBERSON ESCOBAR ORTIZ."",""H.R: JUAN CARLOS LOZADA VARGAS."",""H.R: JULIA MIRANDA LONDOÑO."",""H.R: CATHERINE JUVINAO CLAVIJO."",""H.R: ELKIN RODOLFO OSPINA OSPINA."",""H.R: OLGA LUCIA VELASQUEZ.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
028/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 138, 183 Y 187 DE LA CONSTITUCIÓN POLÍTICA, Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/28-por-medio-del-cual-se-modifican-los-articulos-138-183-y-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-09-14,"[""Honorables Senadores IVÁN CEPEDA CASTRO"",""GUSTAVO BOLIVAR MORENO"",""PALOMA VALENCIA LASERNA"",""ROY BARRERAS MONTEALEGRE"",""AIDA AVELLA ESQUIVEL"",""ARIEL ÁVILA MARTÍNEZ"",""JOSÉ DAVID NAME"",""JAEL QUIROGA CARRILLO"",""AIDA QUILCUÉ VIVAS"",""JONTHAN PULIDO HERNÁNDEZ"",""CLARA LÓPEZ OBREGÓN"",""POLIVIO LEANDRO ROSALES."",""Honorables Representantes CATHERINE JUVINAO"",""HERNÁN CADAVID MÁRQUEZ"",""MARELEN CASTILLO TORRES"",""PEDRO SUÁREZ VACCA"",""ALIRIO URIBE MUÑÓZ"",""ERIKA SÁNCHEZ PINTO"",""DAVID RACERO MAYORCA"",""JUAN CARLOS LOZADA VARGAS y otras firmas ilegibles.""]","[""H.S: Paloma Valencia Laserna""]"
024/22PAL,,"POR EL CUAL SE MODIFICA LA CONSTITUCION POLÍTICA Y SE ESTABLECE EL MECANISMO DE ELECCIÓN DEL PROCURADOR GENERAL DE LA NACIÓN, EL DEFENSOR DEL PUEBLO, EL CONTRALOR GENERAL DE LA REPÚBLICA Y LOS CONTRALORES DEPARTAMENTALES, DISTRITALES Y MUNICIPALES EN CUMPLIMIENTO DEL PRINCIPIO DEL MÉRITO”,","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/24-por-el-cual-se-modifica-la-constitucion-politica-y-se-establece-el-mecanismo-de-eleccion-del-procurador-general-de-la-nacion-el-defensor-del-pueblo-el-contralor-general-de-la-republica-y-los-contralores-departamentales-distritales-y-municipales-en-cumplimiento-del-principio-del-merito,2022-09-07,"[""Honorables Senadores GUSTAVO BOLÍVAR MORENO"",""ALEXANDER LÓPEZ MAYA"",""SANDRA RAMÍREZ LOBO"",""ROBERT DAZA"",""IMELDA DAZA COTES"",""PABLO CATATUMBO TORRES VICTORIA"",""OMAR DE JESÚS RESTREPO CORREA"",""ARIEL AVILA MARTÍNEZ"",""GLORIA FLÓREZ SCHNEIDER"",""y los Honorables Representantes SUSANA GÓMEZ CASTAÑO"",""ALIRIO URIBE MUÑÓZ"",""PEDRO SUÁREZ VACCA""]","[""H.S. ALEXANDER LOPEZ MAYA""]"
022/22PAL,293/22,"POR EL CUAL SE PROMUEVE LA PARTICIPACIÓN POLÍTICA DE PERSONAS CON DISCAPACIDAD A TRAVÉS DE LA CREAcIÓN DE LA CIRCUNSCRIPCION ESPECIAL DE PERSONAS CON DISCAPACIDAD EN LA CÁMARA DE REPRESENTANTES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/22-por-el-cual-se-promueve-la-participacion-politica-de-personas-con-discapacidad-a-traves-de-la-creacion-de-la-circunscripcion-especial-de-personas-con-discapacidad-en-la-camara-de-representantes,2022-08-30,"[""Honorables Senadores LAURA ESTER FORTCH SÁNCHEZ"",""ALEJANDRO CARLOS CHACÓN CAMARG0"",""EFRAIN JOSË CEPEDA SARABIA"",""SOLEDAD TAMAYO TAMAYO"",""JOHN JAIRO ROLDAN AVENDAÑO"",""LORENA RIOS CUELLAR."",""Honorables Representantes DOLCEY OSCAR TORRES ROMERO"",""CLAUDIA PEREZ GONZÁLEZ"",""SILVIO CARRASQUILLA"",""ELIZABETH JAY-PANG DÍAZ"",""DOLCEY OSCAR TORRES ROMERO.""]","[""H.S. ALEJANDRO CARLOS CHACON CAMARGO""]"
025/22PAL,044/18,"POR EL CUAL SE OTORGA LA CATEGORÍA DE DISTRITO ESPECIAL LOGÍSTICO Y DE SERVICIOS A LA CIUDAD DE PEREIRA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/25-por-el-cual-se-otorga-la-categoria-de-distrito-especial-logistico-y-de-servicios-a-la-ciudad-de-pereira,2022-09-07,"[""Honorables Senadores JUAN PABLO GALLO"",""ANTONIO ZABARAÍN GUEVARA"",""JOSÉ ALFREDO GNECCO"",""JUAN CARLOS GARCÉS"",""KARINA ESPINOSA OLIVER"",""ALEJANDO VEGA PÉREZ"",""CLAUDIA PÉREZ GIRALDO"",""MARCOS DANIEL PINEDA"",""MAURICIO GÓMEZ AMÍN"",""NADIA BLEL SCAFF"",""CARLOS MEISEL VERGARA"",""GUIDO ECHEVERRY PIEDRAHITA  y otras firmas ilegibles.""]","[""H.S. FABIO AMIN SALEME""]"
016/22PAL,243/22,"POR MEDIO DEL CUAL SE MODIFICA EL ARTICULO 262 DE LA CONSTITUCION POLITICA DE COLOMBIA","RETIRADO POR EL AUTOR,  Conciliado 15 de diciembre de 2022 Senado ( enviado presidencia 22 de diciembre de 2022)","SENADO DE LA REPUBLICA","[""006/22PAL"",""018/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/16-por-medio-del-cual-se-modifica-el-articulo-262-de-la-constitucion-politica-de-colombia,2022-08-08,"[""H.S: MARIA JOSE PIZARRO RODRIGUEZ"",""SANDRA YANETH JAIMES CRUZ"",""CLARA EUGENIA LOPEZ OBREGON"",""CESAR AUGUSTO PACHON ACHURY"",""JAHEL QUIROGA CARRILLO"",""GLORIA INES FLOREZ SCHNEIDER"",""EMERALDA HERNANDEZ"",""AIDA MARINA QUINCUE VIVAS"",""ROBERT DAZA GUEVARA"",""ISABEL CRISTINA ZULETA."",""H.R: GABRIEL BECERRA YAÑEZ"",""MARIA FERNANDA CARRASCAL ROJAS"",""ETNA TAMARA ARGOTE CALDERON"",""PEDRO JOSE SUAREZ VACCA"",""SANTIAGO OSORIO MARIN"",""DAVID ALEJANDRO TORO RAMIREZ"",""LEIDER ALEXANDRA VASQUEZ OCHOA"",""JORGE ANDRES CANCIMANCE LOPEZ"",""INGRID JOHANA AGUIRRE JUVINAO"",""GABRIEL ERNESTO PARRADO DURAN"",""EDUARD SARMIENTO HIDALGO"",""LEYLA M RINCON"",""MARIA DEL MAR PIZARRO"",""JONN JAIRO GONZALEZ.""]","[""Roy Barreras Montealegre (Coordinador)"",""Fabio Amin Saleme"",""Juan Carlos"",""Garcia Gomez"",""Alfredo Deluque Zuleta"",""Julian Gallo Cubillos"",""Rodolfo Hernandez Suarez"",""Paloma"",""Valencia Laserna"",""Ariel Avila Martinez"",""Jorge Benedetti Martelo""]"
020/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 119, 141, 156, 174, 178, 267, 268, 271, 272 Y 273 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES”,","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA","[""208/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/20-por-medio-del-cual-se-modifican-los-articulos-119-141-156-174-178-267-268-271-272-y-273-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-08-18,"[""H.S: ROY BARRERAS MONTEALEGRE"",""IVÁN CEPEDA CASTRO"",""CLARA LÓPEZ OBREGÓN"",""MIGUEL ÁNGEL PINTO HERNANDEZ"",""GUSTAVO MORENO HURTADO"",""JAEL QUIROGA CARRILLO"",""PEDRO FLÓREZ PORRAS"",""ESMERALDA HERNÁNDEZ SILVA"",""ISABEL CRISTINA ZULETA"",""ARIEL ÁVILA"",""SANDRA JAIMES CRUZ"",""GUIDO ECHEVERRI PIEDRAHITA"",""y otras firmas ilegibles""]","[""ROY LEONARDO BARRERAS - FABIO AMIN SALEME""]"
