numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
154/2023C,,"ESTAMPILLA PRO EDUCACIÓN VAUPES","Ley Ordinaria","[""H.S.Karina Espinosa Oliver""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/estampilla-pro-educacion-vaupes,"Por la cual se crea la estampilla “Pro-Educación Superior Vaupés”, el “Fondo para la Educación Superior - Hijos del Vaupés”, y se dictan otras disposiciones","El proyecto de ley pretende garantizar el acceso y la permanencia en el sistema de educación superior en los niveles de pregrado (técnico, tecnológico y universitario) y posgrado (especialización, maestría y doctorado)."
153/2023C,,"LEY CERO CACHO","Ley Ordinaria","[""H.S.Karina Espinosa Oliver""]","Trámite en Comisión","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/ley-cero-cacho,"Por medio de la cual se reforma la Ley 115 de 1994, para educar en valores, principios, innovación, emprendimiento y educación económica, financiera y aritmética de negocios y se otorga un papel preponderante a los docentes y los padres de familia en el modelo educativo - Ley Cero Cacho","La presente iniciativa pretende modificar la Ley 115 de 1994, con el fin de aportar al modelo educativo una visión ajustada a la realidad social, económica, política y cultural del país, a través de la implementación de herramientas que orienten el fortalecimiento de la interacción permanente del cuerpo docente, administrativo, estudiantil y las familias. Este"
152/2023C,,"MODIFICACIÓN LEY DE VICTIMAS","Ley Ordinaria","[""H.R.Juan Carlos Vargas Soler"",""H.R.John Fredy Núñez Ramos"",""H.R.James Hermenegildo Mosquera Torres"",""H.R.Diógenes Quintero Amaya"",""H.R.Juan Pablo Salazar Rivera"",""H.R.Luis Ramiro Ricardo Buelvas""]",Otro,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/modificacion-ley-de-victimas,"POR MEDIO DE LA CUAL SE MODIFICA Y FORTALECE LA LEY 1448 DE 2011: LEY DE VÍCTIMAS","La presente ley tiene por objeto la modificación y fortalecimiento de la Ley 1448 de 2011"
151/2023C,,"DIAS REMUNERADOS POR AFECTACIONES DE SALUD MENTAL","Ley Ordinaria","[""H.R.Fernando David Niño Mendoza"",""H.R.Andrés Guillermo Montes Celedón"",""H.R.Jorge Alexander Quevedo Herrera"",""H.R.Ángela María Vergara González""]","Trámite en Comisión","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/dias-remunerados-por-afectaciones-de-salud-mental,"Por medio del cual se reconocen hasta tres días libres remunerados por afectaciones de salud mental que ocasionen un bajo desempeño en las funciones laborales","La presente Ley tiene por objeto reconocer la salud mental como un aspecto fundamental en el diario vivir de cada individuo, cuyo desequilibrio puede afectar, entre otros, al ámbito laboral, por lo que se establece un término de uno a tres días libres remunerados, en todos los casos en que la persona sufra de una afectación mental con repercusiones en el cumplimiento de sus funciones laborales."
150/2023C,,"BICENTENARIO INSTITUCIÓN DE SANTA LIBRADA","Ley Ordinaria","[""H.S.Norma Hurtado Sánchez"",""H.S.Juan Carlos Garcés Rojas"",""H.S.Jose Luis Pérez Oyuela"",""H.S.Wilson Arias Castillo"",""H.S.Carlos Abraham Jiménez"",""H.S.Paulino Riascos Riascos"",""H.S.Carlos Fernando Motoa Solarte"",""H.S.Maria Fernanda Cabal Molina"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Christian Munir Garcés Aljure"",""H.R.Jorge Alejandro Ocampo Giraldo"",""H.R.Alfredo Mondragón Garzón"",""H.R.Hernando González"",""H.R.Luis Alberto Albán Urbano"",""H.R.Marelen Castillo Torres"",""H.R.Gloria Elena Arizabaleta Corral"",""H.R.Álvaro Henry Monedero Rivera"",""H.R.José Alberto Tejada Echeverry"",""H.R.Leonardo de Jesús Gallego Arroyave"",""H.R.Duvalier Sánchez Arango"",""H.R.Orlando Castillo Advincula"",""H.R.Julián David López Tenorio""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/bicentenario-institucion-de-santa-librada,"Por medio de la cual la nación se asocia a la conmemoración del bicentenario de la institución educativa colegio de santa librada, del distrito de Santiago de Cali, departamento del valle del cauca, y se dictan otras disposiciones",""
149/2023C,,"TERAPIA CON EQUINOS Y CANINOS","Ley Ordinaria","[""H.S.Nicolás Albeiro Echeverri Alvarán"",""H.R.Andrés Felipe Jiménez Vargas""]","Trámite en Plenaria","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/terapia-con-equinos-y-caninos,"POR MEDIO DE LA CUAL SE CREA EL PROGRAMA PILOTO DE SALUD MENTAL “INTERVENCIONES ASISTIDAS CON PERROS PARA SOLDADOS 18 Y PROFESIONALES CON ESTRÉS POSTRAUMAUTICO INTASPE” Y SE DICTAN OTRAS DISPOSICIONES","El objeto de la presente ley es la creación de un programa piloto de salud mental denominado “Intervenciones asistidas con perros para soldados 18 y profesionales, diagnosticados con estrés postraumático, que cumplan los requisitos de acceso que establezca la reglamentación del Ministerio de Defensa y dictar otras disposiciones."
148/2023C,,"HONORES MANUEL ZAPATA OLIVELLA","Ley Ordinaria","[""H.S.Nicolás Albeiro Echeverri Alvarán"",""H.R.Andrés Felipe Jiménez Vargas"",""H.R.Astrid Sánchez Montes De Oca""]","Trámite en Plenaria","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/honores-manuel-zapata-olivella,"POR MEDIO DE LA CUAL SE EXALTA LA MEMORIA DEL ESCRITOR MANUEL ZAPATA OLIVELLA, SE AUTORIZA LA CREACIÓN DEL PREMIO NACIONAL DE LITERATURA NARP MANUEL ZAPATA OLIVELLA Y SE DICTAN OTRAS DISPOSICIONES","El objeto de la presente ley es exaltar la memoria del escritor Manuel Zapata Olivella por su contribución a la literatura colombiana y afrocolombiana en especial, y a la promoción internacional que realizó del folclore de la Costa Pacífica a través del Ballet de Danzas folclóricas que fundó. Se autoriza al Ministerio de Cultura para crear el Premio Nacional de Literatura Manuel Zapata Olivella y se dictan otras disposiciones."
147/2023C,,CIBERACOSO,"Ley Ordinaria","[""H.S.Nicolás Albeiro Echeverri Alvarán"",""H.R.Andrés Felipe Jiménez Vargas"",""H.R.Juan Manuel Cortés Dueñas""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/ciberacoso,"POR MEDIO DE LA CUAL SE MODIFICA EL CÓDIGO PENAL, SE ESTABLECE EL TIPO PENAL DE CIBERACOSO SEXUAL DE MENORES Y SE DICTAN OTRAS DISPOSICIONES","La presente ley tiene por objeto prevenir, tipificar y sancionar el grooming o acoso sexual virtual de niños, niñas y adolescentes con el fin de protegerlos, así como promover medidas educativas para concientizar a toda la población acerca de la existencia de este delito."
146/2023C,,"FORTALECIMIENTO DE LOS MUNICIPIOS PDET","Ley Ordinaria","[""H.R.Diógenes Quintero Amaya"",""H.R.Karen Juliana López Salazar"",""H.R.Karen Astrith Manrique Olarte"",""H.R.Orlando Castillo Advincula"",""H.R.Andrés David Calle Aguas"",""H.R.Gerson Lisímaco Montaño Arizala"",""H.R.Luis Ramiro Ricardo Buelvas"",""H.R.Haiver Rincón Gutiérrez"",""H.R.John Fredy Núñez Ramos"",""H.R.James Hermenegildo Mosquera Torres"",""H.R.Jhon Fredi Valencia Caicedo"",""H.R.Juan Carlos Vargas Soler"",""H.R.Leonor María Palencia Vega""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/fortalecimiento-de-los-municipios-pdet,"Mediante la cual se promueve el fortalecimiento institucional de los municipios PDET y se dictan otras disposiciones","El objeto de la presente Ley es promover los procesos de descentralización en los municipios PDET generando instrumentos legales y administrativos que contribuyan a superar barreras de violencia, pobreza y debilidad institucional para garantizar la cobertura del Estado a áreas apartadas y lograr el fortalecimiento institucional en ellas."
145/2023C,,"PROTECCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES","Ley Ordinaria","[""H.S.Pedro Hernando Flórez Porras"",""H.S.Fabio Raul Amin Saleme"",""H.S.Paloma Susana Valencia Laserna"",""H.S.Gustavo Adolfo Moreno Hurtado"",""H.S.Alex Xavier Flórez Hernández"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Luis Eduardo Díaz Mateus""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/proteccion-de-ninos-ninas-y-adolescentes,"Por medio de la cual se establecen medidas en favor de la protección de la integridad, libertad y formación sexual de niños, niñas y adolescentes y se dictan otras disposiciones","La presente ley tiene como objeto establecer disposiciones que busquen materialmente la protección de la integridad, libertad y formación sexual de niños, niñas y adolescentes. Para ello, se otorga herramientas provisionales a las entidades públicas y privadas para separar del contacto directo y habitual con menores de edad a personas frente a las cuales se instaure denuncia por delitos relacionados con ese bien jurídico tutelado."
144/2023C,,"RECURSOS FONDO DE RIESGOS AGROPECUARIOS","Ley Ordinaria","[""H.R.Andrés Guillermo Montes Celedón"",""H.R.Fernando David Niño Mendoza"",""H.R.Ángela María Vergara González"",""H.R.Andrés Felipe Jiménez Vargas"",""H.R.Juliana Aray Franco"",""H.R.Julio Roberto Salazar Pérdomo"",""H.R.Wadith Alberto Manzur Imbett""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/recursos-fondo-de-riesgos-agropecuarios,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 69 DE 1993 Y SE DICTAN OTRAS DISPOSICIONES",""
143/2023C,,"DERECHOS JOVENES A LA SALUD MENTAL","Ley Ordinaria","[""H.R.Alejandro García Ríos"",""H.R.Jennifer Dalley Pedraza Sandoval"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Jaime Raúl Salamanca Torres"",""H.R.Jorge Hernán Bastidas Rosero"",""H.R.Daniel Carvalho Mejía"",""H.R.Susana Gómez Castaño"",""H.R.Diego Fernando Caicedo Navas"",""H.R.Cristian Danilo Avendaño Fino"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.Erika Tatiana Sánchez Pinto"",""H.R.Carolina Giraldo Botero"",""H.R.Erick Adrián Velasco Burbano"",""H.R.Duvalier Sánchez Arango"",""H.R.Catherine Juvinao Clavijo"",""H.R.Juan Camilo Londoño Barrera"",""H.R.Juan Sebastián Gómez Gonzáles"",""H.R.Gabriel Becerra Yañez"",""H.R.Eduard Alexis Triana Rincón"",""H.R.Jorge Andrés Cancimance López"",""H.R.Martha Lisbeth Alfonso Jurado"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Adriana Carolina Arbeláez Giraldo"",""H.R.Juan Carlos Wills Ospina"",""H.R.María Fernanda Carrascal Rojas""]","Trámite en Comisión","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/derechos-jovenes-a-la-salud-mental,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 1616 DE 2013 PARA INTRODUCIR UN ENFOQUE DE JUVENTUDES A LA SALUD MENTAL EN COLOMBIA","La presente ley tiene por objeto modificar la Ley 1616 de 2013 con la finalidad de incorporar garantías para que la población juvenil acceda al Derecho a la Salud Mental, enfocándose en el fortalecimiento de la prevención y atención de los trastornos mentales desde los entornos protectores, e impulsando el desarrollo de hábitos sociales y emocionales que resulten beneficiosos y mejoren la calidad de vida de las juventudes colombianas."
142/2023C,,"LICENCIA MENSTRUAL","Ley Ordinaria","[""H.S.Jael Quiroga Carrillo"",""H.S.Martha Isabel Peralta Epieyu"",""H.R.Pedro José Súarez Vacca"",""H.R.María Fernanda Carrascal Rojas"",""H.R.Leider Alexandra Vásquez Ochoa"",""H.R.Norman David Bañol Álvarez"",""H.R.Alirio Uribe Muñoz"",""H.R.Mary Anne Andrea Perdomo"",""H.R.Agmeth José Escaf Tijerino"",""H.R.David Alejandro Toro Ramírez""]","Trámite en Comisión","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/licencia-menstrual,"Por medio del cual se crea la licencia menstrual y se establecen lineamientos para una política pública que promueva, sensibilice y ejecute planes de acción sobre la protección de los derechos menstruales y se dictan otras disposiciones","La presente ley tiene por objeto la creación de la licencia menstrual obligatoria con la intención de promover y garantizar el bienestar, la salud y la dignidad menstrual, estableciendo principios, contenidos y disposiciones de la Política Pública para la garantía del ejercicio y goce efectivo de los derechos menstruales en función a los derechos laborales, sexuales y reproductivos de las mujeres y personas trabajadoras menstruantes en el territorio nacional."
141/2023C,,"CONMEMORACION CENTENARIO MARQUETALIA","Ley Ordinaria","[""H.S.Guido Echeverri Piedrahita"",""H.S.Germán Alcides Blanco Álvarez"",""H.S.Humberto de la calle Lombana"",""H.R.Juana Carolina Londoño Jaramillo"",""H.R.Wilder Iberson Escobar Ortiz"",""H.R.Juan Sebastián Gómez Gonzáles""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/conmemoracion-centenario-marquetalia,"Por medio del cual la Nación se asocia a la conmemoración del centenario del municipio de Marquetalia, departamento de Caldas, rinde homenaje a sus habitantes y se dictan otras disposiciones","La presente Ley tiene por objeto vincular a la Nación para que se asocie y rinda público homenaje al municipio de Marquetalia, departamento de Caldas, con motivo de la conmemoración de sus 100 años de vida municipal, el día 26 de abril de 2024."
140/2023C,,"LIBERTAD MUJERES GESTANTES","Ley Ordinaria","[""H.S.Omar de Jesús Restrepo Correa"",""H.S.Julián Gallo Cubillos"",""H.S.Griselda Lobo Silva"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Imelda Daza Cotes"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Pedro Baracutao García Ospina""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/libertad-mujeres-gestantes,"Por medio del cual se otorga la libertad a mujeres en detención preventiva relacionadas con delitos de drogas y se establecen otras disposiciones","Conceder la libertad a mujeres gestantes, lactantes, cuidadoras y proveedoras de personas a su cargo, que se encuentren en detención preventiva imputadas por los delitos establecidos en los artículos 375 y 376 del Código Penal Ley 599 de 2000 y establecer acciones afirmativas en política criminal y penitenciaria sin  perjuicio de lo establecido en la Ley 750 de 2002, en el numeral 5 del artículo 314 de la Ley 906 de 2004 y demás normas concordantes que le sean aplicables."
139/2023C,,"ASOCIACION DE TRABAJADORES CAMPESINOS","Ley Ordinaria","[""H.S.Omar de Jesús Restrepo Correa"",""H.S.Julián Gallo Cubillos"",""H.S.Griselda Lobo Silva"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Imelda Daza Cotes"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Carlos Alberto Carreño Marin"",""H.R.Pedro Baracutao García Ospina""]","Trámite en Plenaria","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/asociacion-de-trabajadores-campesinos,"Por medio de la cual se reconoce a la Asociación de Trabajadores Campesinos del Carare - ATCC como una organización campesina promotora y defensora de la paz y los derechos humanos en la región del Carare","La presente ley tiene por objeto exaltar y reconocer públicamente en el ámbito nacional e internacional a la Asociación de Trabajadores Campesinos del Carare – ATCC por su histórico aporte a la defensa de los Derechos Humanos, al desarrollo social y comunitario de la región del Carare, así como destacar su vocación y compromiso con la paz y la democracia"
138/2023C,,"REPRESENTACION POLÍTICA EN EL EXTERIOR","Acto Legislativo","[""H.R.Carmen Felisa Ramírez Boscán"",""H.R.Etna Tamara Argote Calderón"",""H.R.Norman David Bañol Álvarez"",""H.R.Gabriel Ernesto Parrado Durán"",""H.R.Mary Anne Andrea Perdomo"",""H.R.Mauricio Andrés Toro Orjuela"",""H.R.Agmeth José Escaf Tijerino"",""H.R.Cristóbal Caicedo Angulo"",""H.R.Jorge Andrés Cancimance López"",""H.R.Gabriel Becerra Yañez"",""H.R.Armando Antonio Zabaraín de Arce"",""H.R.Leider Alexandra Vásquez Ochoa"",""H.R.Jorge Alejandro Ocampo Giraldo"",""H.R.Pedro José Súarez Vacca"",""H.R.Heraclito Landinez Suárez"",""H.R.Dorina Hernández Palomino"",""H.R.María del Mar Pizarro García"",""H.R.Alirio Uribe Muñoz"",""H.R.José Eliécer Salazar López"",""H.R.Mónica Karina Bocanegra Pantoja"",""H.R.Susana Gómez Castaño"",""H.R.Luz María Múnera Medina"",""H.R.Eduard Giovanny Sarmiento Hidalgo"",""H.R.Jairo Reinaldo Cala Suárez""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/representacion-politica-en-el-exterior,"Por medio del cual se modifican los artículos 132, 171 y 176 de la Constitución Política de Colombia, fortaleciendo la representación política de la población colombiana residente en el exterior en el Congreso de la República","El presente Proyecto de Acto Legislativo tiene como propósito fortalecer la representación política de la población colombiana residente en el exterior al interior del Congreso de la República, ampliando una (1) curul internacional dentro de la Cámara de Representantes y estableciendo una (1) curul internacional en el Senado, con el fin de promover las acciones de democracia participativa y representativa estipuladas en el artículo 40 de la Constitución Política de Colombia que permitan consolidar el bienestar y los derechos de los connacionales residentes fuera del país."
137/2023C,,"TECNOLOGIA PARA LA NIÑEZ","Ley Ordinaria","[""H.S.Ana Maria Castañeda Gómez"",""H.R.Héctor David Chaparro Chaparro"",""H.R.Julián David López Tenorio""]","Trámite en Comisión","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/tecnologia-para-la-ninez,"POR MEDIO DEL CUAL SE DICTAN DISPOSICIONES PARA LA RECUPERACIÓN DE TECNOLOGÍA PARA LA NIÑEZ","La presente iniciativa tiene por objeto establecer condiciones que permitan dar utilidad social en beneficio de los niños, niñas y adolescentes a los equipos terminales móviles – ETM, computadores y tabletas que han sido incautados por las autoridades en virtud del artículo 164 de la Ley 1801 de 2016 y, que estén en poder de las autoridades sin haber sido reclamados por sus dueños."
136/2023C,,"CAPACITACIÓN CONGRESISTAS","Ley Ordinaria","[""H.S.Germán Alcides Blanco Álvarez"",""H.R.Julián David López Tenorio"",""H.R.Catherine Juvinao Clavijo"",""H.R.Juan Carlos Wills Ospina"",""H.R.Carlos Adolfo Ardila Espinosa"",""H.R.Elkin Rodolfo Ospina Ospina"",""H.R.Wilder Iberson Escobar Ortiz"",""H.R.Jennifer Dalley Pedraza Sandoval"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Jorge Alejandro Ocampo Giraldo"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Luis Carlos Ochoa Tobón"",""H.R.Cristóbal Caicedo Angulo"",""H.R.Pedro Baracutao García Ospina"",""H.R.Alejandro García Ríos"",""H.R.Hernando González"",""H.R.Susana Gómez Castaño"",""H.R.Haiver Rincón Gutiérrez""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/capacitacion-congresistas-1,"Por medio de la cual se implementa un proceso de inducción y capacitación para los congresistas y se dictan otras disposiciones - Ley "" Estudiemos Congresistas""",""
135/2023C,,"LECTURA FACIL","Ley Ordinaria","[""H.S.Angélica lisbeth lozano correa"",""H.S.Humberto de la calle Lombana"",""H.S.Ana carolina Espitia Jerez"",""H.S.Edwing Fabián Díaz Plata"",""H.S.Ariel Fernando Avíla Martínez"",""H.S.David Andrés Luna Sánchez"",""H.S.Paloma Susana Valencia Laserna"",""H.S.Jose Luis Pérez Oyuela"",""H.R.Olga Lucia Velásquez Nieto"",""H.R.Duvalier Sánchez Arango"",""H.R.Juan Sebastián Gómez Gonzáles"",""H.R.Heraclito Landinez Suárez"",""H.R.Carolina Giraldo Botero"",""H.R.Juan Camilo Londoño Barrera"",""H.R.Catherine Juvinao Clavijo"",""H.R.Julián Peinado Ramírez"",""H.R.Wilmer Yair Castellanos Hernández"",""H.R.Julia Miranda Londoño""]","Trámite en Plenaria","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/lectura-facil,"Por medio de la cual se establecen los Formatos de Sentencias de Lectura Fácil, se establecen medidas para promover y difundir el uso del Lenguaje Claro y se dictan otras disposiciones","La presente ley tiene por objeto establecer los formatos de sentencia de Lectura Fácil que tendrán aplicación ante la jurisdicción ordinaria, jurisdicción de lo contencioso administrativo, jurisdicción constitucional y disciplinaria, así como las actuaciones de las autoridades administrativas cuando estas cumplan funciones judiciales y en los procesos arbitrales."
134/2023C,,"NIÑEZ Y ADOLESCENCIA","Ley Ordinaria","[""H.R.Erika Tatiana Sánchez Pinto"",""H.R.Wilder Iberson Escobar Ortiz"",""H.R.Elizabeth Jay-Pang Díaz"",""H.R.Juan Diego Muñoz Cabrera"",""H.R.Teresa De Jesús Enríquez Rosero"",""H.R.Karen Astrith Manrique Olarte"",""H.R.Edinson Vladimir Olaya Mancipe"",""H.R.Olga Lucia Velásquez Nieto"",""H.R.Olmes de Jesús Echeverría de la Rosa"",""H.R.Leonor María Palencia Vega"",""H.R.Pedro Baracutao García Ospina"",""H.R.Ermes Evelio Pete Vivas"",""H.R.Norman David Bañol Álvarez"",""H.R.Gabriel Ernesto Parrado Durán"",""H.R.Astrid Sánchez Montes De Oca"",""H.R.Haiver Rincón Gutiérrez"",""H.R.Jorge Rodrigo Tovar Vélez""]","Trámite en Plenaria","Comisión Segunda o de Relaciones Internacionales","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/ninez-y-adolescencia,"Por la cual se modifica la ley 2132 del 2021 para fortalecer la conmemoración del día nacional de la niñez y la adolescencia indígena y el orgullo por sus saberes ancestrales y se dictan otras disposiciones.","Fortalecer la conmemoración del día nacional de la niñez y la adolescencia indígena colombiana ampliando su ámbito e incluyendo un eje diferencial frente a la conservación y el orgullo por sus saberes ancestrales ."
133/2023C,,"DERECHO A LA EDUCACIÓN","Acto Legislativo","[""H.R.Jairo Humberto Cristo Correa"",""H.R.Andrés Eduardo Forero Molina"",""H.R.Jaime Rodríguez Contreras"",""H.R.Juan Felipe Corzo Álvarez"",""H.R.Diógenes Quintero Amaya"",""H.R.Germán Rogelio Rozo Anís"",""H.R.Betsy Judith Pérez Arango"",""H.R.Marelen Castillo Torres"",""H.R.Erika Tatiana Sánchez Pinto"",""H.R.Gloria Liliana Rodríguez Valencia"",""H.R.Julián Peinado Ramírez"",""H.R.Hugo Alfonso Archila Suárez"",""H.R.Hernando González"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Mauricio Parodi Díaz"",""H.R.Lina María Garrido Martín""]","Trámite en Comisión","Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/derecho-a-la-educacion-3,"Por medio del cual se modifica el articulo 67 de la Constitución Política de Colombia y se dictan otras disposiciones","Tiene por objeto la modificación del articulo 67 de la Constitución Política, extendiendo la garantía y obligatoriedad en el ejercicio del derecho a la educación en igualdad de condiciones para todas las personas menores de 18 años de edad."
132/2023C,,"ALIMENTACIÓN AL TRABAJADOR","Ley Ordinaria","[""H.S.Clara Eugenia López Obregón"",""H.S.Edwing Fabián Díaz Plata"",""H.S.Isabel Cristina Zuleta López"",""H.S.Aida Yolanda Avella Esquivel"",""H.S.Omar de Jesús Restrepo Correa"",""H.R.María Fernanda Carrascal Rojas"",""H.R.Alfredo Mondragón Garzón"",""H.R.Leider Alexandra Vásquez Ochoa"",""H.R.Juan Carlos Vargas Soler"",""H.R.Erick Adrián Velasco Burbano"",""H.R.Jorge Hernán Bastidas Rosero"",""H.R.Héctor David Chaparro Chaparro"",""H.R.Juan Diego Muñoz Cabrera"",""H.R.Luis Alberto Albán Urbano"",""H.R.Alirio Uribe Muñoz"",""H.R.David Alejandro Toro Ramírez"",""H.R.James Hermenegildo Mosquera Torres"",""H.R.Susana Gómez Castaño"",""H.R.Karen Juliana López Salazar"",""H.R.Karen Astrith Manrique Olarte""]","Trámite en Comisión","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/alimentacion-al-trabajador,"Por medio del cual se crea el Beneficio de Alimentación al Trabajador y se dictan otras disposiciones","La presente ley tiene por objeto la creación del Beneficio de Alimentación al Trabajador que busca asegurar el acceso a los trabajadores y a sus familias a una alimentación adecuada como un beneficio social y con el objetivo de mejorar las condiciones nutricionales, fortalecer la salud, prevenir enfermedades, aumentar la productividad y reducir el ausentismo laboral."
131/2023C,,"CONVENCIÓN AMERICANA","Acto Legislativo","[""H.S.Martha Isabel Peralta Epieyu"",""H.R.Pedro José Súarez Vacca"",""H.R.Heraclito Landinez Suárez"",""H.R.Alirio Uribe Muñoz"",""H.R.David Alejandro Toro Ramírez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Erick Adrián Velasco Burbano"",""H.R.Gabriel Ernesto Parrado Durán"",""H.R.Jorge Hernán Bastidas Rosero"",""H.R.Jairo Reinaldo Cala Suárez"",""H.R.Pedro Baracutao García Ospina"",""H.R.Eduard Giovanny Sarmiento Hidalgo"",""H.R.Gabriel Becerra Yañez""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/convencion-americana,"Por medio del cual se armoniza la Constitución Política con lo dispuesto en la Convención Americana sobre Derechos Humanos y se dictan otras disposiciones",""
130/2023C,,VOLUNTARIOS,"Ley Ordinaria","[""H.R.José Jaime Uscátegui Pastrana"",""H.R.Eduard Alexis Triana Rincón"",""H.R.Piedad Correal Rubiano"",""H.R.Marelen Castillo Torres"",""H.R.Hernán Darío Cadavid Márquez"",""H.R.Juan Manuel Cortés Dueñas""]","Trámite en Comisión","Comisión Séptima Constitucional Permanente","Cámara",2022-2026,2023-2024,https://www.camara.gov.co/voluntarios,"Por medio de la cual se modifica parcialmente la Ley 1505 de 2012 en lo que respecta a los estímulos para voluntarios  - Ley de voluntarios","Modificar  parcialmente la Ley 1505 del 5 de enero 2012."
